Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
31,20197.75299,1085,0.595486324,1.014863886,0.577902119,0.582486324,0.579285615,35,0,100
32,20851.55721,1120,0.597807969,1.014008554,0.580059143,0.584807969,0.581438136,35,0,100
33,21516.21233,1155,0.601717267,1.002263348,0.58466545,0.588717267,0.586053943,35,0,100
34,22202.97114,1190,0.604397582,0.995923941,0.587820644,0.591397582,0.58851629,35,0,100
35,22881.71946,1225,0.606386237,0.986221613,0.589606934,0.593386237,0.59071195,35,0,100
36,23559.27457,1260,0.60955034,0.978228642,0.589953285,0.59655034,0.592162283,35,0,100
37,24236.18915,1295,0.609585789,0.973865827,0.592477499,0.596585789,0.593835465,35,0,100
38,24915.39875,1330,0.612467083,0.96491586,0.593733262,0.599467083,0.595697476,35,0,100
39,25594.0798,1365,0.615489783,0.967586577,0.596937667,0.602489783,0.598360837,35,0,100
40,26273.09131,1400,0.6169712,0.961298212,0.599244115,0.6039712,0.600721056,35,0,100
41,26949.49966,1435,0.620743549,0.954574508,0.603456393,0.607743549,0.604989267,35,0,100
42,27629.71126,1470,0.621064386,0.952755291,0.603174302,0.608064386,0.604966229,35,0,100
43,28300.1253,1505,0.623098154,0.945293069,0.607103218,0.610098154,0.607783035,35,0,100
44,28977.27242,1540,0.625669812,0.943669135,0.608759244,0.612669812,0.610095214,35,0,100
45,29647.56879,1575,0.626400643,0.93873714,0.610386478,0.614262316,0.611860458,35,0,100
46,30325.62551,1610,0.627262316,0.940445801,0.609064279,0.613400643,0.610299091,35,0,100
47,30998.29341,1645,0.628078996,0.935083214,0.611449834,0.615078996,0.612694101,35,0,100
48,31626.14022,1680,0.631237453,0.929880643,0.616373779,0.618413233,0.617106137,35,0,100
49,32242.38196,1715,0.631413233,0.928841785,0.615764683,0.618725184,0.616667045,35,0,100
50,32858.81344,1750,0.631725184,0.924288859,0.615211649,0.618237453,0.616169268,35,0,100
51,33478.65074,1785,0.632700488,0.926920348,0.617865745,0.619700488,0.617899171,35,0,100
52,34091.76974,1820,0.633032335,0.923646069,0.616132081,0.620032335,0.61733598,35,0,100
53,34706.42128,1855,0.633974002,0.920836631,0.619024183,0.621771378,0.619927918,35,0,100
54,35321.30849,1890,0.634771378,0.918424353,0.617531758,0.620974002,0.618851807,35,0,100
55,35936.09173,1925,0.635786612,0.917997297,0.619335696,0.622786612,0.620293369,35,0,100
56,36554.41884,1960,0.636840398,0.916156929,0.620355291,0.623840398,0.621385044,35,0,100
57,37169.88967,1995,0.638114808,0.915332329,0.623296362,0.625955271,0.624364729,35,0,100
58,37788.75757,2030,0.638955271,0.910841511,0.623090726,0.625114808,0.623716745,35,0,100
59,38398.96423,2065,0.640200586,0.910139438,0.623258859,0.627200586,0.62453373,35,0,100
60,39018.05124,2100,0.640884006,0.917626972,0.626694786,0.629394011,0.627466366,35,0,100
61,39631.84931,2135,0.64093752,0.907090754,0.625089619,0.627884006,0.625862003,35,0,100
62,40248.34842,2170,0.642394011,0.909347234,0.624447193,0.62793752,0.625760191,35,0,100
63,40863.16729,2205,0.642689638,0.905497628,0.625659834,0.629689638,0.627123817,35,0,100
64,41472.75135,2240,0.645028543,0.903408643,0.629621152,0.632028543,0.63029713,35,0,100
65,42087.83044,2275,0.645185254,0.907386286,0.629833992,0.632185254,0.630584966,35,0,100
66,42706.14794,2310,0.645429391,0.905170352,0.630067426,0.632429391,0.630764937,35,0,100
67,43317.88203,2345,0.64640074,0.902115999,0.634429696,0.636306801,0.635001179,35,0,100
68,43931.98058,2380,0.647312604,0.905549651,0.631545676,0.635026019,0.632915807,35,0,100
69,44547.9992,2415,0.647425453,0.906610617,0.631260074,0.635091356,0.632655543,35,0,100
70,45167.09585,2450,0.647470019,0.908905128,0.63315149,0.634312604,0.63348572,35,0,100
71,45780.93097,2485,0.647906545,0.90765034,0.635482903,0.637919034,0.63630262,35,0,100
72,46393.37877,2520,0.648026019,0.906823528,0.631046784,0.63340074,0.631639163,35,0,100
73,47005.91054,2555,0.648091356,0.908520586,0.632895023,0.634906545,0.633577676,35,0,100
74,47627.89796,2590,0.648571587,0.907411919,0.633291491,0.635571587,0.634150046,35,0,100
75,48243.40491,2625,0.648618511,0.905470645,0.632472084,0.634470019,0.633187233,35,0,100
76,48854.07931,2660,0.648987144,0.908574603,0.63251102,0.634425453,0.633000531,35,0,100
77,49472.4763,2695,0.649306801,0.912563833,0.635894624,0.637428153,0.636445543,35,0,100
78,50098.43493,2730,0.649355931,0.911482242,0.6347419,0.636968548,0.635581446,35,0,100
79,50686.63303,2765,0.649369874,0.910684715,0.635049785,0.636697765,0.635708873,35,0,100
80,51301.07417,2800,0.649697765,0.914078086,0.633576279,0.635987144,0.634518783,35,0,100
81,51923.20533,2835,0.649716268,0.914649418,0.634094333,0.636355931,0.634778217,35,0,100
82,52540.03316,2870,0.649723737,0.915979137,0.633541739,0.635618511,0.634185242,35,0,100
83,53159.40242,2905,0.649968548,0.918944814,0.637386631,0.638639409,0.637584356,35,0,100
84,53781.35686,2940,0.650112994,0.918546661,0.634427442,0.636369874,0.635229676,35,0,100
85,54397.57952,2975,0.65035773,0.92417155,0.634730647,0.636723737,0.635368675,35,0,100
86,55011.91781,3010,0.650428153,0.92421507,0.636412992,0.63735773,0.636567201,35,0,100
87,55631.48364,3045,0.650812684,0.92728944,0.634541068,0.636716268,0.635253685,35,0,100
88,56246.8268,3080,0.650919034,0.929054109,0.636351888,0.637812684,0.636763388,35,0,100
89,56860.06985,3115,0.651422634,0.930694343,0.636327832,0.637112994,0.636260995,35,0,100
90,57474.22924,3150,0.651639409,0.936308311,0.63867657,0.639684282,0.638938797,35,0,100
91,58090.48608,3185,0.651852982,0.933663791,0.637338716,0.639349659,0.637949148,35,0,100
92,58703.35902,3220,0.652022109,0.936875972,0.637962008,0.639349474,0.638432293,35,0,100
93,59319.96914,3255,0.652349474,0.940961325,0.640496138,0.64148742,0.640808163,35,0,100
94,59936.67439,3290,0.652349659,0.943723427,0.638812715,0.640899708,0.639659687,35,0,100
95,60554.03084,3325,0.652684282,0.950121311,0.638282716,0.638852982,0.63835397,35,0,100
96,61168.71886,3360,0.653559636,0.948355893,0.637897141,0.640559636,0.638900088,35,0,100
97,61785.91831,3395,0.653661933,0.958838703,0.637572578,0.639022109,0.638160634,35,0,100
98,62404.58493,3430,0.653718395,0.962203099,0.639917028,0.640718395,0.640075423,35,0,100
99,63029.22567,3465,0.653899708,0.960830767,0.636427912,0.638422634,0.637206719,35,0,100
100,63648.38332,3500,0.65448742,0.96771434,0.639633855,0.640661933,0.640014305,35,0,100
