Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
36,1036.773908083,1080,0.6005600560056006,1.1343339681625366,1,0,100.0
37,1063.64156225,1110,0.6085608560856086,1.1119178533554077,1,0,100.0
38,1091.49211425,1140,0.6101610161016101,1.1150670051574707,1,0,100.0
39,1118.782104458,1170,0.6033603360336034,1.1296722888946533,1,0,100.0
40,1147.060777791,1200,0.6234623462346235,1.0870877504348755,1,0,100.0
41,1175.138209875,1230,0.622062206220622,1.0838850736618042,1,0,100.0
42,1202.654234375,1260,0.615961596159616,1.1037092208862305,1,0,100.0
43,1232.074282625,1290,0.6254625462546255,1.0833779573440552,1,0,100.0
44,1261.489967125,1320,0.626962696269627,1.0763503313064575,1,0,100.0
45,1290.8539375,1350,0.6291629162916291,1.0706572532653809,1,0,100.0
46,1319.992770291,1380,0.6274627462746275,1.0650544166564941,1,0,100.0
47,1349.272333958,1410,0.6333633363336334,1.0583356618881226,1,0,100.0
48,1378.694361875,1440,0.6316631663166317,1.0650936365127563,1,0,100.0
49,1408.032815916,1470,0.6228622862286228,1.0792649984359741,1,0,100.0
50,1437.155376666,1500,0.637963796379638,1.0565441846847534,1,0,100.0
51,1466.643589666,1530,0.6343634363436343,1.0590916872024536,1,0,100.0
52,1495.983754333,1560,0.6435643564356436,1.0427204370498657,1,0,100.0
53,1525.239471208,1590,0.6418641864186418,1.043133020401001,1,0,100.0
54,1554.635038208,1620,0.6387638763876388,1.0540395975112915,1,0,100.0
55,1584.005389375,1650,0.6446644664466447,1.0373377799987793,1,0,100.0
56,1613.394592916,1680,0.6438643864386439,1.0430337190628052,1,0,100.0
57,1642.623972666,1710,0.645964596459646,1.0347888469696045,1,0,100.0
58,1671.776234583,1740,0.6421642164216421,1.047211766242981,1,0,100.0
59,1703.230869541,1770,0.6464646464646465,1.0408635139465332,1,0,100.0
60,1732.997472,1800,0.6461646164616461,1.0276572704315186,1,0,100.0
61,1765.048706291,1830,0.6421642164216421,1.038926362991333,1,0,100.0
62,1796.960346875,1860,0.6355635563556356,1.0540142059326172,1,0,100.0
63,1827.880040083,1890,0.6488648864886488,1.0380427837371826,1,0,100.0
64,1858.235890708,1920,0.6456645664566457,1.048814058303833,1,0,100.0
65,1888.280073291,1950,0.6512651265126512,1.025942087173462,1,0,100.0
66,1919.4231445,1980,0.6470647064706471,1.0532511472702026,1,0,100.0
67,1948.712443666,2010,0.6361636163616362,1.0691499710083008,1,0,100.0
68,1980.032823208,2040,0.6448644864486449,1.0470598936080933,1,0,100.0
69,2007.863185125,2070,0.6524652465246524,1.0399941205978394,1,0,100.0
70,2034.547398041,2100,0.6464646464646465,1.044736623764038,1,0,100.0
71,2060.801907458,2130,0.6451645164516452,1.0682826042175293,1,0,100.0
72,2087.756750833,2160,0.6514651465146515,1.0414886474609375,1,0,100.0
73,2114.660816083,2190,0.6466646664666467,1.0489720106124878,1,0,100.0
74,2142.252516,2220,0.6543654365436543,1.0460996627807617,1,0,100.0
75,2170.138213333,2250,0.6477647764776477,1.0623475313186646,1,0,100.0
76,2198.811574583,2280,0.6472647264726472,1.0735883712768555,1,0,100.0
77,2229.61138325,2310,0.64996499649965,1.0599184036254883,1,0,100.0
78,2258.741528791,2340,0.6484648464846484,1.076645016670227,1,0,100.0
79,2285.491383625,2370,0.6515651565156516,1.065676212310791,1,0,100.0
80,2311.847285875,2400,0.643064306430643,1.100932002067566,1,0,100.0
81,2338.461870541,2430,0.6534653465346535,1.0613822937011719,1,0,100.0
82,2367.796558416,2460,0.6558655865586559,1.054229974746704,1,0,100.0
83,2394.833815458,2490,0.654965496549655,1.0632356405258179,1,0,100.0
84,2423.430374958,2520,0.6511651165116512,1.069751262664795,1,0,100.0
85,2452.576126,2550,0.6478647864786479,1.0927146673202515,1,0,100.0
86,2481.266116791,2580,0.6526652665266527,1.0860679149627686,1,0,100.0
87,2508.312151291,2610,0.6503650365036504,1.0848349332809448,1,0,100.0
88,2535.01661925,2640,0.6445644564456445,1.0906752347946167,1,0,100.0
89,2564.168603333,2670,0.6498649864986499,1.0917469263076782,1,0,100.0
90,2592.860027041,2700,0.6584658465846585,1.0872093439102173,1,0,100.0
91,2620.560392416,2730,0.654065406540654,1.0843749046325684,1,0,100.0
92,2648.496341583,2760,0.6478647864786479,1.1176879405975342,1,0,100.0
93,2676.976557166,2790,0.6396639663966397,1.1507601737976074,1,0,100.0
94,2705.522983458,2820,0.6457645764576457,1.1320502758026123,1,0,100.0
95,2734.6501215,2850,0.6504650465046504,1.1168266534805298,1,0,100.0
96,2763.863298166,2880,0.6518651865186519,1.1176046133041382,1,0,100.0
97,2792.385761291,2910,0.6513651365136514,1.1205925941467285,1,0,100.0
98,2822.101586166,2940,0.6523652365236524,1.1189544200897217,1,0,100.0
99,2850.470951791,2970,0.654965496549655,1.1317777633666992,1,0,100.0
100,2877.739972791,3000,0.6488648864886488,1.1418434381484985,1,0,100.0
