Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
83,53262.154764041,2905,0.6445480553267676,0.9041950702667236,0.6422595664858936,0.6445480553267676,0.6429247257193593,35,0,100.0
84,53871.096614541,2940,0.6459809003921526,0.9040693368230547,0.6440043496564314,0.6459809003921526,0.644516121888443,35,0,100.0
85,54479.774204583,2975,0.6447280594676645,0.9087633609771728,0.6423581845868263,0.6447280594676645,0.6432231935752252,35,0,100.0
86,55097.509039916,3010,0.6469353673501017,0.9094483154160636,0.6451765875407227,0.6469353673501017,0.6457782379557327,35,0,100.0
87,55709.614936166,3045,0.644950585321748,0.911420248235975,0.6435853944777121,0.644950585321748,0.6440275853853791,35,0,100.0
88,56324.546638958,3080,0.644341859114531,0.9135833808353969,0.6427448566295852,0.644341859114531,0.6431167478883697,35,0,100.0
89,56976.020120583,3115,0.6460979886381566,0.9186805588858468,0.6453427734041242,0.6460979886381566,0.6449584849918504,35,0,100.0
90,57587.087317416,3150,0.6450412308022939,0.9229139719690596,0.6429952801735547,0.6450412308022939,0.6435689022262545,35,0,100.0
91,58195.137807583,3185,0.6450175943437231,0.9212642499378749,0.6430084706632315,0.6450175943437231,0.64342193857689,35,0,100.0
92,58809.030142041,3220,0.6455608125222455,0.9248059494154793,0.6435727659354878,0.6455608125222455,0.6441677485658825,35,0,100.0
93,59417.8649975,3255,0.6468487504869775,0.9289872373853411,0.6456128087152307,0.6468487504869775,0.6458017776288177,35,0,100.0
94,60032.562126375,3290,0.6446133723081279,0.932251102583749,0.6420994441230176,0.6446133723081279,0.6427983924557968,35,0,100.0
95,60644.262679458,3325,0.6457178549214031,0.9368119955062866,0.6434951537067214,0.6457178549214031,0.6440423323666256,35,0,100.0
96,61258.067553541,3360,0.6431249156588588,0.9396733215876988,0.6411506210508294,0.6431249156588588,0.641654028862872,35,0,100.0
97,61872.931519458,3395,0.6444646930314756,0.9472314936774118,0.642856743410046,0.6444646930314756,0.6434112049392151,35,0,100.0
98,62492.246241916,3430,0.6428386828600678,0.952500787803105,0.6419322309417783,0.6428386828600678,0.6420069777271367,35,0,100.0
99,63112.268216041,3465,0.6437295343830283,0.9535946198872157,0.6417349151001654,0.6437295343830283,0.6421281184277641,35,0,100.0
100,63732.624891833,3500,0.6425383901324926,0.9572333795683724,0.6415016240698972,0.6425383901324926,0.6414485080537559,35,0,100.0
