Round,Real Time[s],Sim Time[s],Accuracy,Loss,Precision,Recall,F-score,received,failure,p_rate[%]
185,14431.03180875,5550,0.6038603860386038,2.488680124282837,0.6049934056560254,0.6038603860386038,0.6019573292945185,1,0,100.0
186,14511.393303166,5580,0.5994599459945995,2.5202879905700684,0.6016408553983579,0.5994599459945995,0.5991640163963284,1,0,100.0
187,14600.035900541,5610,0.6002600260026003,2.5450103282928467,0.604751193799486,0.6002600260026003,0.6008053066902674,1,0,100.0
188,14688.844486,5640,0.5997599759975998,2.6015543937683105,0.5997125554633507,0.5997599759975998,0.597127436009729,1,0,100.0
189,14772.671293416,5670,0.6037603760376038,2.557643175125122,0.6100894821343422,0.6037603760376038,0.6062353816348984,1,0,100.0
190,14854.216195125,5700,0.5972597259725972,2.6419684886932373,0.6035677277992367,0.5972597259725972,0.5982439055222665,1,0,100.0
191,14935.007368875,5730,0.5967596759675967,2.6707587242126465,0.6000912581837152,0.5967596759675967,0.59544223633442,1,0,100.0
192,15011.677956791,5760,0.6032603260326033,2.6608872413635254,0.6053800421456142,0.6032603260326033,0.6025613696704203,1,0,100.0
193,15089.266335833,5790,0.596059605960596,2.7057931423187256,0.6050796694897953,0.596059605960596,0.5983580284470522,1,0,100.0
194,15171.376765333,5820,0.6003600360036003,2.7471654415130615,0.6071058107453015,0.6003600360036003,0.6023935620113481,1,0,100.0
195,15252.988149875,5850,0.6006600660066007,2.772765874862671,0.6078163902864085,0.6006600660066007,0.6018419365488423,1,0,100.0
196,15335.34444875,5880,0.6017601760176018,2.795379638671875,0.6064101587937615,0.6017601760176018,0.6021776832477692,1,0,100.0
197,15419.899950791,5910,0.5959595959595959,2.803772449493408,0.6032558484584915,0.5959595959595959,0.596656533784772,1,0,100.0
198,15502.0496375,5940,0.5986598659865987,2.810880422592163,0.6050143814598984,0.5986598659865987,0.6002408121927754,1,0,100.0
199,15584.099200958,5970,0.5970597059705971,2.8657519817352295,0.5996993319543348,0.5970597059705971,0.5970363258956897,1,0,100.0
200,15671.020233166,6000,0.5994599459945995,2.8706347942352295,0.6097305906514431,0.5994599459945995,0.6023363985647979,1,0,100.0
