Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
68,488.232029666,2040,0.6326326326326326,0.1027858778834343,1,0,100.0
69,495.384906875,2070,0.6336336336336337,0.10301001369953156,1,0,100.0
70,502.475911333,2100,0.6366366366366366,0.10107434540987015,1,0,100.0
71,509.594268375,2130,0.6316316316316316,0.10562796890735626,1,0,100.0
72,516.742040875,2160,0.6406406406406406,0.1004752516746521,1,0,100.0
73,523.855374916,2190,0.6426426426426426,0.10192574560642242,1,0,100.0
74,530.948536916,2220,0.6266266266266266,0.1010192334651947,1,0,100.0
75,538.103997708,2250,0.6246246246246246,0.10222649574279785,1,0,100.0
76,545.203460958,2280,0.6266266266266266,0.10317762941122055,1,0,100.0
77,552.317751458,2310,0.6316316316316316,0.1028703972697258,1,0,100.0
78,559.429378583,2340,0.6336336336336337,0.10179357975721359,1,0,100.0
79,566.54840575,2370,0.6386386386386387,0.10167399793863297,1,0,100.0
80,573.671593041,2400,0.6306306306306306,0.10215524584054947,1,0,100.0
81,580.801534833,2430,0.6316316316316316,0.10139016807079315,1,0,100.0
82,587.898286833,2460,0.6266266266266266,0.10264864563941956,1,0,100.0
83,595.037054166,2490,0.6436436436436437,0.1008596271276474,1,0,100.0
84,602.134790333,2520,0.6346346346346347,0.1027216911315918,1,0,100.0
85,609.311962583,2550,0.6346346346346347,0.10364338010549545,1,0,100.0
86,616.457815,2580,0.6336336336336337,0.1048186868429184,1,0,100.0
87,623.579453208,2610,0.6246246246246246,0.1039157435297966,1,0,100.0
88,630.666000125,2640,0.6336336336336337,0.10180265456438065,1,0,100.0
89,637.768934291,2670,0.6326326326326326,0.10367687046527863,1,0,100.0
90,644.883147458,2700,0.6426426426426426,0.10561200231313705,1,0,100.0
91,651.953155208,2730,0.6406406406406406,0.10342998057603836,1,0,100.0
92,659.042918958,2760,0.6346346346346347,0.10537347942590714,1,0,100.0
93,666.1412245,2790,0.6346346346346347,0.10355040431022644,1,0,100.0
94,673.263356,2820,0.6306306306306306,0.10723757743835449,1,0,100.0
95,680.46172525,2850,0.6316316316316316,0.10851456224918365,1,0,100.0
96,687.574999625,2880,0.6276276276276276,0.10333973914384842,1,0,100.0
97,694.737179833,2910,0.6316316316316316,0.1061611995100975,1,0,100.0
98,701.850833208,2940,0.6376376376376376,0.10501953959465027,1,0,100.0
99,708.975417416,2970,0.6386386386386387,0.10836279392242432,1,0,100.0
100,716.126444958,3000,0.6376376376376376,0.10606162995100021,1,0,100.0
