Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
85,22519.998076875,2550,0.6549394130706204,0.939653650351933,35,0,100.0
86,22800.676602041,2580,0.6568550527734752,0.9682178646326065,35,0,100.0
87,23075.59945225,2610,0.6551454797418843,0.9437928372195789,35,0,100.0
88,23356.11810675,2640,0.6563885098438926,0.9743210745709283,35,0,100.0
89,23636.22163025,2670,0.6560861008742993,0.9759453850133079,35,0,100.0
90,23918.918042625,2700,0.6558168114345404,0.9820971878511565,35,0,100.0
91,24186.547279791,2730,0.6554624829536562,0.8984595479709762,35,0,100.0
92,24466.789179166,2760,0.656663652913232,0.9790591478347779,35,0,100.0
93,24739.436215916,2790,0.6538214821894512,0.9291611409613064,35,0,100.0
94,25021.988953708,2820,0.6556190394628498,0.9923477351665497,35,0,100.0
95,25297.045062375,2850,0.6554048635446718,0.963410224871976,35,0,100.0
96,25577.108324375,2880,0.6563925017612019,0.9939154773950577,35,0,100.0
97,25850.088397958,2910,0.6559160711719477,0.9405793828623635,35,0,100.0
98,26135.891532958,2940,0.6566141075132712,1.037949179964406,35,0,100.0
99,26409.997983916,2970,0.6537553076722562,0.9501414860997881,35,0,100.0
100,26689.777641958,3000,0.6547256598132527,1.0104872013841357,35,0,100.0
