Round,Real Time[s],Sim Time[s],Accuracy,Loss,receved,failue,p_rate[%]
87,1153.463563541,2610,0.644161040260065,0.4490267336368561,1,0,100.0
88,1166.610682166,2640,0.6546636659164791,0.4391365349292755,1,0,100.0
89,1179.744566708,2670,0.6531632908227056,0.45416370034217834,1,0,100.0
90,1192.87934125,2700,0.6446611652913228,0.47842058539390564,1,0,100.0
91,1206.063831958,2730,0.6559139784946236,0.4436977207660675,1,0,100.0
92,1219.246594791,2760,0.6534133533383346,0.45095333456993103,1,0,100.0
93,1232.521151625,2790,0.6529132283070768,0.44913336634635925,1,0,100.0
94,1245.649904375,2820,0.6516629157289322,0.45894983410835266,1,0,100.0
95,1258.822328833,2850,0.6551637909477369,0.4611004889011383,1,0,100.0
96,1271.987540541,2880,0.6519129782445612,0.46178972721099854,1,0,100.0
97,1285.267613083,2910,0.6584146036509128,0.4582894742488861,1,0,100.0
98,1298.400494708,2940,0.6569142285571393,0.45293617248535156,1,0,100.0
99,1311.524362041,2970,0.6446611652913228,0.47150918841362,1,0,100.0
100,1324.720782125,3000,0.6531632908227056,0.46911025047302246,1,0,100.0
